CladeA,CladeB,CladeC,CladeD,CladeE,CladeF,CladeG,CladeH,CladeI,,,,,,,,,,,,,,value,group
,,0.01027344,,,,,,,,,,,,,,,,,,,,0.01068716,C
,,0.0101911,,,,,,,,,,,,,,,,,,,,0.01539657,C
,,0.00517074,,,,,,,,,,,,,,,,,,,,0.00525185,C
,,0.01027707,,,,,,,,,,,,,,,,,,,,0.00525185,C
,,0.01547201,,,,,,,,,,,,,,,,,,,,0.00562337,C
,,0.0102023,,,,,,,,,,,,,,,,,,,,0.00521889,C
,,0.01035467,,,,,,,,,,,,,,,,,,,,0.00563728,C
,,0.00515503,,,,,,,,,,,,,,,,,,,,0.00525185,C
,,0.01030089,,,,,,,,,,,,,,,,,,,,0.01030666,C
,,0.00509355,,,,,,,,,,,,,,,,,,,,0.01032316,C
,,0.01023901,,,,,,,,,,,,,,,,,,,,0.01094849,C
,,0.0051081,,,,,,,,,,,,,,,,,,,,0.01030666,C
,,0.00508219,,,,,,,,,,,,,,,,,,,,0.02675425,C
,,0.00515503,,,,,,,,,,,,,,,,,,,,0,C
,,0.00509355,,,,,,,,,,,,,,,,,,,,0,C
,,0.01028316,,,,,,,,,,,,,,,,,,,,0.00530193,C
,,0.0051081,,,,,,,,,,,,,,,,,,,,0.01040262,C
,,0.01559582,,,,,,,,,,,,,,,,,,,,0.02135744,C
,,0.02072911,,,,,,,,,,,,,,,,,,,,0.01084084,C
,,0.0101911,,,,,,,,,,,,,,,,,,,,0.01637721,C
,,0.00510891,,,,,,,,,,,,,,,,,,,,0.01088986,C
,,0.01026932,,,,,,,,,,,,,,,,,,,,0.01637721,C
,,0.01039049,,,,,,,,,,,,,,,,,,,,0.01637721,C
,,0.01039706,,,,,,,,,,,,,,,,,,,,0.01606527,C
,,0.01586798,,,,,,,,,,,,,,,,,,,,0.01607099,C
,,0.01026929,,,,,,,,,,,,,,,,,,,,0.01622214,C
,,0.01023901,,,,,,,,,,,,,,,,,,,,0.02636033,C
,,0.01022606,,,,,,,,,,,,,,,,,,,,0,C
,,0.01035767,,,,,,,,,,,,,,,,,,,,0.00507811,C
,,0.00515503,,,,,,,,,,,,,,,,,,,,0.01101878,C
,,0.01026126,,,,,,,,,,,,,,,,,,,,0.02046839,C
,,0.01030172,,,,,,,,,,,,,,,,,,,,0.00505807,C
,,0.01033066,,,,,,,,,,,,,,,,,,,,0,C
,,0.01033066,,,,,,,,,,,,,,,,,,,,0.01053387,C
,,0.01546931,,,,,,,,,,,,,,,,,,,,0.01579092,C
,,0.01554691,,,,,,,,,,,,,,,,,,,,0.02077822,C
,,0.01554826,,,,,,,,,,,,,,,,,,,,0.01544568,C
,,0.02102225,,,,,,,,,,,,,,,,,,,,0.02088171,C
,,0.01026121,,,,,,,,,,,,,,,,,,,,0.01560286,C
,,0.01022606,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.01540508,,,,,,,,,,,,,,,,,,,,0.02106346,C
,,0.01022606,,,,,,,,,,,,,,,,,,,,0.02065712,C
,,0.01554691,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.01018772,,,,,,,,,,,,,,,,,,,,0.02065712,C
,,0.01548699,,,,,,,,,,,,,,,,,,,,0.02106346,C
,,0.01539152,,,,,,,,,,,,,,,,,,,,0.02117029,C
,,0.02058787,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.02058514,,,,,,,,,,,,,,,,,,,,0.02117029,C
,,0.01553855,,,,,,,,,,,,,,,,,,,,0.02065712,C
,,0.01554826,,,,,,,,,,,,,,,,,,,,0.01022594,C
,,0.01022606,,,,,,,,,,,,,,,,,,,,0.02117029,C
,,0.00508219,,,,,,,,,,,,,,,,,,,,0.02117029,C
,,0.01533159,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.01533159,,,,,,,,,,,,,,,,,,,,0.02117029,C
,,0.01533159,,,,,,,,,,,,,,,,,,,,0.02629787,C
,,0.01540508,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.02070384,,,,,,,,,,,,,,,,,,,,0.01538637,C
,,0.01533159,,,,,,,,,,,,,,,,,,,,0.02065712,C
,,0.02055382,,,,,,,,,,,,,,,,,,,,0.02590198,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.01538637,C
,,0.02602471,,,,,,,,,,,,,,,,,,,,0.0205572,C
,,0.02060442,,,,,,,,,,,,,,,,,,,,0.01545968,C
,,0.02070384,,,,,,,,,,,,,,,,,,,,0.01033211,C
,,0.02065245,,,,,,,,,,,,,,,,,,,,0.01545968,C
,,0.01539742,,,,,,,,,,,,,,,,,,,,0.01538637,C
,,0.01545902,,,,,,,,,,,,,,,,,,,,0.01560286,C
,,0.01539152,,,,,,,,,,,,,,,,,,,,0.01538637,C
,,0.01538989,,,,,,,,,,,,,,,,,,,,0.01545968,C
,,0.01539742,,,,,,,,,,,,,,,,,,,,0.01545968,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.01538637,C
,,0.02605531,,,,,,,,,,,,,,,,,,,,0.01545968,C
,,0.02066374,,,,,,,,,,,,,,,,,,,,0.01538637,C
,,0.01538989,,,,,,,,,,,,,,,,,,,,0.01560286,C
,,0.01549942,,,,,,,,,,,,,,,,,,,,0.02117029,C
,,0.02058514,,,,,,,,,,,,,,,,,,,,0.01571071,C
,,0.01539068,,,,,,,,,,,,,,,,,,,,0.02117029,C
,,0.02106442,,,,,,,,,,,,,,,,,,,,0.01571071,C
,,0.01032841,,,,,,,,,,,,,,,,,,,,0.02065712,C
,,0.03150661,,,,,,,,,,,,,,,,,,,,0.01538637,C
,,0.02066316,,,,,,,,,,,,,,,,,,,,0.02083829,C
,,0.02583755,,,,,,,,,,,,,,,,,,,,0.01545968,C
,,0.02625561,,,,,,,,,,,,,,,,,,,,0.02070543,C
,,0.02096852,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.01553335,,,,,,,,,,,,,,,,,,,,0.02597619,C
,,0.02088769,,,,,,,,,,,,,,,,,,,,0.02070543,C
,,0.02096852,,,,,,,,,,,,,,,,,,,,0.01545968,C
,,0.02096852,,,,,,,,,,,,,,,,,,,,0.02083829,C
,,0.02088769,,,,,,,,,,,,,,,,,,,,0.02070543,C
,,0.02069792,,,,,,,,,,,,,,,,,,,,0.02070543,C
,,0.02096852,,,,,,,,,,,,,,,,,,,,0.02070543,C
,,0.02088769,,,,,,,,,,,,,,,,,,,,0.02063122,C
,,0.02096852,,,,,,,,,,,,,,,,,,,,0.02070543,C
,,0.01553335,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.01029865,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.01538849,,,,,,,,,,,,,,,,,,,,0.02590198,C
,,0.01022394,,,,,,,,,,,,,,,,,,,,0.02073043,C
,,0.01538435,,,,,,,,,,,,,,,,,,,,0.02063122,C
,,0.01545408,,,,,,,,,,,,,,,,,,,,0.02599876,C
,,0.01538435,,,,,,,,,,,,,,,,,,,,0.02600984,C
,,0.01545408,,,,,,,,,,,,,,,,,,,,0.02585098,C
,,0.01545408,,,,,,,,,,,,,,,,,,,,0.02060505,C
,,0.01545408,,,,,,,,,,,,,,,,,,,,0.01544568,C
,,0.01545408,,,,,,,,,,,,,,,,,,,,0.02060696,C
,,0.01538435,,,,,,,,,,,,,,,,,,,,0.02581393,C
,,0.01538849,,,,,,,,,,,,,,,,,,,,0.02077822,C
,,0.01547418,,,,,,,,,,,,,,,,,,,,0.02070067,C
,,0.01027344,,,,,,,,,,,,,,,,,,,,0.01545674,C
,,0.01538849,,,,,,,,,,,,,,,,,,,,0.02060809,C
,,0.02069792,,,,,,,,,,,,,,,,,,,,0.02640602,C
,,0.02069792,,,,,,,,,,,,,,,,,,,,0.02067978,C
,,0.02061448,,,,,,,,,,,,,,,,,,,,0.02063122,C
,,0.01538431,,,,,,,,,,,,,,,,,,,,0.01562308,C
,,0.0153953,,,,,,,,,,,,,,,,,,,,0.02093213,C
,,0.01547418,,,,,,,,,,,,,,,,,,,,0.01555125,C
,,0.02653651,,,,,,,,,,,,,,,,,,,,0.02086007,C
,,0.02073025,,,,,,,,,,,,,,,,,,,,0.01544145,C
,,0.02066569,,,,,,,,,,,,,,,,,,,,0.01558709,C
,,0.02073025,,,,,,,,,,,,,,,,,,,,0.01562308,C
,,0.02066569,,,,,,,,,,,,,,,,,,,,0.01555125,C
,,0.03132918,,,,,,,,,,,,,,,,,,,,0.02064007,C
,,0.02613141,,,,,,,,,,,,,,,,,,,,0.01544145,C
,,0.02089339,,,,,,,,,,,,,,,,,,,,0.02648926,C
,,0.02610395,,,,,,,,,,,,,,,,,,,,0.03157032,C
,,0.02588805,,,,,,,,,,,,,,,,,,,,0.02070067,C
,,0.02066569,,,,,,,,,,,,,,,,,,,,0.01544568,C
,,0.02621706,,,,,,,,,,,,,,,,,,,,0.02088171,C
,,0.02611062,,,,,,,,,,,,,,,,,,,,0.02073191,C
,,0.02628027,,,,,,,,,,,,,,,,,,,,0.02619104,C
,,0.03215662,,,,,,,,,,,,,,,,,,,,0.02683304,C
,,0.02060505,,,,,,,,,,,,,,,,,,,,0.02076661,C
,,0.02589684,,,,,,,,,,,,,,,,,,,,0.02086007,C
,,0.0311306,,,,,,,,,,,,,,,,,,,,0.02089215,C
,,0.04247813,,,,,,,,,,,,,,,,,,,,0.02100186,C
,,0.04285078,,,,,,,,,,,,,,,,,,,,0.01562308,C
,,0.04232558,,,,,,,,,,,,,,,,,,,,0.02077555,C
,,0.04275387,,,,,,,,,,,,,,,,,,,,0.02104492,C
,,0.04816035,,,,,,,,,,,,,,,,,,,,0.02070051,C
,,0.04801541,,,,,,,,,,,,,,,,,,,,0.02070051,C
,,0.04233579,,,,,,,,,,,,,,,,,,,,0.01560543,C
,,0.04777417,,,,,,,,,,,,,,,,,,,,0.02649964,C
,,0.04779141,,,,,,,,,,,,,,,,,,,,0.01547736,C
,,0.04274969,,,,,,,,,,,,,,,,,,,,0.0318873,C
,,0.03112525,,,,,,,,,,,,,,,,,,,,0.02066536,C
,,0.02068292,,,,,,,,,,,,,,,,,,,,0.02089215,C
,,0.00505576,,,,,,,,,,,,,,,,,,,,0.02597042,C
,,0.01566512,,,,,,,,,,,,,,,,,,,,0.02089215,C
,,0.01575203,,,,,,,,,,,,,,,,,,,,0.02649964,C
,,0.02607013,,,,,,,,,,,,,,,,,,,,0.02074047,C
,,0.0207057,,,,,,,,,,,,,,,,,,,,0.02593735,C
,,0.02603685,,,,,,,,,,,,,,,,,,,,0.02618764,C
,,0.02591652,,,,,,,,,,,,,,,,,,,,0.03139474,C
,,0.02603685,,,,,,,,,,,,,,,,,,,,0.03138451,C
,,0.02069295,,,,,,,,,,,,,,,,,,,,0.02634604,C
,,0.02590134,,,,,,,,,,,,,,,,,,,,0.02638772,C
,,0.02597409,,,,,,,,,,,,,,,,,,,,0.02089215,C
,,0.00519106,,,,,,,,,,,,,,,,,,,,0.01558709,C
,,0.01552957,,,,,,,,,,,,,,,,,,,,0.02604555,C
,,0.01030142,,,,,,,,,,,,,,,,,,,,0.02604555,C
,,0,,,,,,,,,,,,,,,,,,,,0.02604555,C
,,0.00522179,,,,,,,,,,,,,,,,,,,,0.02597042,C
,,0.00510962,,,,,,,,,,,,,,,,,,,,0.0311662,C
,,0.00510962,,,,,,,,,,,,,,,,,,,,0.02604555,C
,,0.00508149,,,,,,,,,,,,,,,,,,,,0.03131889,C
,,0.00515427,,,,,,,,,,,,,,,,,,,,0.03134478,C
,,0.00508149,,,,,,,,,,,,,,,,,,,,0.03677372,C
,,0.00517074,,,,,,,,,,,,,,,,,,,,0.03118057,C
,,0.00562764,,,,,,,,,,,,,,,,,,,,0.0311662,C
,,0.00527209,,,,,,,,,,,,,,,,,,,,0.03165307,C
,,0.02616413,,,,,,,,,,,,,,,,,,,,0.0261652,C
,,0.01552918,,,,,,,,,,,,,,,,,,,,0.02630193,C
,,0,,,,,,,,,,,,,,,,,,,,0.02618764,C
,,0.0154818,,,,,,,,,,,,,,,,,,,,0.02606757,C
,,0.00527134,,,,,,,,,,,,,,,,,,,,0.0261652,C
,,0.01046433,,,,,,,,,,,,,,,,,,,,0.03134478,C
,,0.00524878,,,,,,,,,,,,,,,,,,,,0.0365622,C
,,0,,,,,,,,,,,,,,,,,,,,0.03140513,C
,,0.00559274,,,,,,,,,,,,,,,,,,,,0.02606757,C
,,0.00515637,,,,,,,,,,,,,,,,,,,,0.02587853,C
,,0.00515637,,,,,,,,,,,,,,,,,,,,0.03138858,C
,,0.00515637,,,,,,,,,,,,,,,,,,,,0.0261851,C
,,0.00515637,,,,,,,,,,,,,,,,,,,,0.03216039,C
,,0.01074911,,,,,,,,,,,,,,,,,,,,0.02069052,C
,,0.01570364,,,,,,,,,,,,,,,,,,,,0.04187587,C
,,0.00523341,,,,,,,,,,,,,,,,,,,,0.03107949,C
,,0.00523341,,,,,,,,,,,,,,,,,,,,0.03642531,C
,,0.00563605,,,,,,,,,,,,,,,,,,,,0.03725001,C
,,0.00527134,,,,,,,,,,,,,,,,,,,,0.03114437,C
,,0.00557446,,,,,,,,,,,,,,,,,,,,0.02581393,C
,,0.00523341,,,,,,,,,,,,,,,,,,,,0.03121599,C
,,0.01041532,,,,,,,,,,,,,,,,,,,,0.03114437,C
,,0.01043077,,,,,,,,,,,,,,,,,,,,0.03114437,C
,,0.01086648,,,,,,,,,,,,,,,,,,,,0.03121599,C
,,0.01041532,,,,,,,,,,,,,,,,,,,,0.03114654,C
,,0.0268373,,,,,,,,,,,,,,,,,,,,0.03114437,C
,,0,,,,,,,,,,,,,,,,,,,,0.03121599,C
,,0,,,,,,,,,,,,,,,,,,,,0.03114437,C
,,0.00528342,,,,,,,,,,,,,,,,,,,,0.02581393,C
,,0.01043664,,,,,,,,,,,,,,,,,,,,0.02053461,C
,,0.02161271,,,,,,,,,,,,,,,,,,,,0.02593953,C
,,0.01083872,,,,,,,,,,,,,,,,,,,,0.02060696,C
,,0.01631389,,,,,,,,,,,,,,,,,,,,0.02604301,C
,,0.01088824,,,,,,,,,,,,,,,,,,,,0.02588647,C
,,0.01631389,,,,,,,,,,,,,,,,,,,,0.02604301,C
,,0.01631389,,,,,,,,,,,,,,,,,,,,0.02588647,C
,,0.01618992,,,,,,,,,,,,,,,,,,,,0.02588647,C
,,0.01612199,,,,,,,,,,,,,,,,,,,,0.02066117,C
,,0.01620371,,,,,,,,,,,,,,,,,,,,0.02588647,C
,,0.0265902,,,,,,,,,,,,,,,,,,,,0.02604301,C
,,0,,,,,,,,,,,,,,,,,,,,0.02593953,C
,,0.0052044,,,,,,,,,,,,,,,,,,,,0.02581351,C
,,0.01100758,,,,,,,,,,,,,,,,,,,,0.02077822,C
,,0.02082443,,,,,,,,,,,,,,,,,,,,0.02593953,C
,,0.00510962,,,,,,,,,,,,,,,,,,,,0.03114654,C
,,0,,,,,,,,,,,,,,,,,,,,0.03114654,C
,,0.0106703,,,,,,,,,,,,,,,,,,,,0.03132253,C
,,0.01598147,,,,,,,,,,,,,,,,,,,,0.02589224,C
,,0,,,,,,,,,,,,,,,,,,,,0.02588054,C
,,0.01033211,,,,,,,,,,,,,,,,,,,,0.02581351,C
,,0.01549402,,,,,,,,,,,,,,,,,,,,0.03660512,C
,,0.01031956,,,,,,,,,,,,,,,,,,,,0.03113495,C
,,0.01021185,,,,,,,,,,,,,,,,,,,,0.03112009,C
,,0.03152813,,,,,,,,,,,,,,,,,,,,0.03113495,C
,,0.03155901,,,,,,,,,,,,,,,,,,,,0.03112009,C
,,0.00516234,,,,,,,,,,,,,,,,,,,,0.04183677,C
,,0.01032056,,,,,,,,,,,,,,,,,,,,0.03647172,C
,,0,,,,,,,,,,,,,,,,,,,,0.031178,C
,,0.01043374,,,,,,,,,,,,,,,,,,,,0.03666652,C
,,0.01045609,,,,,,,,,,,,,,,,,,,,0.03644438,C
,,0.01550208,,,,,,,,,,,,,,,,,,,,0.03112009,C
,,0.01022578,,,,,,,,,,,,,,,,,,,,0.03640374,C
,,0.01538619,,,,,,,,,,,,,,,,,,,,0.03654105,C
,,0.01030208,,,,,,,,,,,,,,,,,,,,0.03661847,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.04226957,C
,,0.01570315,,,,,,,,,,,,,,,,,,,,0.03136786,C
,,0.01557553,,,,,,,,,,,,,,,,,,,,0.03647751,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.04199477,C
,,0.01557553,,,,,,,,,,,,,,,,,,,,0.05284389,C
,,0.01570315,,,,,,,,,,,,,,,,,,,,0.05314619,C
,,0.01559227,,,,,,,,,,,,,,,,,,,,0.05301676,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.05321129,C
,,0.01559227,,,,,,,,,,,,,,,,,,,,0.05862496,C
,,0.01557553,,,,,,,,,,,,,,,,,,,,0.05864895,C
,,0.01570315,,,,,,,,,,,,,,,,,,,,0.05291783,C
,,0.01559227,,,,,,,,,,,,,,,,,,,,0.05865691,C
,,0.01559227,,,,,,,,,,,,,,,,,,,,0.05856417,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.05327838,C
,,0.01559227,,,,,,,,,,,,,,,,,,,,0.04169336,C
,,0.02078995,,,,,,,,,,,,,,,,,,,,0.03127612,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.01545532,C
,,0.01035533,,,,,,,,,,,,,,,,,,,,0.0258951,C
,,0.01557553,,,,,,,,,,,,,,,,,,,,0.02592468,C
,,0.02089749,,,,,,,,,,,,,,,,,,,,0.0366144,C
,,0.01035533,,,,,,,,,,,,,,,,,,,,0.03120387,C
,,0.01575411,,,,,,,,,,,,,,,,,,,,0.03643393,C
,,0.01027956,,,,,,,,,,,,,,,,,,,,0.03658447,C
,,0.00508188,,,,,,,,,,,,,,,,,,,,0.03643393,C
,,0.01027956,,,,,,,,,,,,,,,,,,,,0.03114152,C
,,0.01035533,,,,,,,,,,,,,,,,,,,,0.03651775,C
,,0.01030208,,,,,,,,,,,,,,,,,,,,0.03643041,C
,,0.01035533,,,,,,,,,,,,,,,,,,,,0.01563176,C
,,0.00518857,,,,,,,,,,,,,,,,,,,,0.02583008,C
,,0.01027956,,,,,,,,,,,,,,,,,,,,0.02079129,C
,,0.01035533,,,,,,,,,,,,,,,,,,,,0.01055128,C
,,0.01027956,,,,,,,,,,,,,,,,,,,,0.01604873,C
,,0.01035533,,,,,,,,,,,,,,,,,,,,0.01582664,C
,,0.01030208,,,,,,,,,,,,,,,,,,,,0.01582664,C
,,0.01559227,,,,,,,,,,,,,,,,,,,,0.01567936,C
,,0.01019072,,,,,,,,,,,,,,,,,,,,0.01560602,C
,,0.01559227,,,,,,,,,,,,,,,,,,,,0.01567936,C
,,0.01019072,,,,,,,,,,,,,,,,,,,,0.01567752,C
,,0.01557553,,,,,,,,,,,,,,,,,,,,0.01585153,C
,,0.01035533,,,,,,,,,,,,,,,,,,,,0.01647756,C
,,0.0153884,,,,,,,,,,,,,,,,,,,,0.03666865,C
,,0.01027956,,,,,,,,,,,,,,,,,,,,0.02577211,C
,,0.01559669,,,,,,,,,,,,,,,,,,,,0.00527172,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.02619903,C
,,0.02081689,,,,,,,,,,,,,,,,,,,,0.01124764,C
,,0.01559669,,,,,,,,,,,,,,,,,,,,0.0163416,C
,,0.01027956,,,,,,,,,,,,,,,,,,,,0.01662516,C
,,0.0153884,,,,,,,,,,,,,,,,,,,,0.01126841,C
,,0.01559669,,,,,,,,,,,,,,,,,,,,0.01715614,C
,,0.01559669,,,,,,,,,,,,,,,,,,,,0.01632472,C
,,0.01559669,,,,,,,,,,,,,,,,,,,,0.01632472,C
,,0.01567729,,,,,,,,,,,,,,,,,,,,0.01632472,C
,,0.01559669,,,,,,,,,,,,,,,,,,,,0.01632472,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.02221246,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.02696185,C
,,0.02089749,,,,,,,,,,,,,,,,,,,,0.01669433,C
,,0.01549976,,,,,,,,,,,,,,,,,,,,0.01669433,C
,,0.01567729,,,,,,,,,,,,,,,,,,,,0.01705191,C
,,0.02112348,,,,,,,,,,,,,,,,,,,,0.016555,C
,,0.02078613,,,,,,,,,,,,,,,,,,,,0.01696633,C
,,0.02128542,,,,,,,,,,,,,,,,,,,,0.01669433,C
,,0.01550124,,,,,,,,,,,,,,,,,,,,0.02177542,C
,,0.01022578,,,,,,,,,,,,,,,,,,,,0.02170597,C
,,0.01545775,,,,,,,,,,,,,,,,,,,,0.02262608,C
,,0.02089329,,,,,,,,,,,,,,,,,,,,0.01066094,C
,,0.01550208,,,,,,,,,,,,,,,,,,,,0.0385677,C
,,0.01544122,,,,,,,,,,,,,,,,,,,,0.01121263,C
,,0.01027575,,,,,,,,,,,,,,,,,,,,0.01123073,C
,,0.01549885,,,,,,,,,,,,,,,,,,,,0.01656447,C
,,0.02067008,,,,,,,,,,,,,,,,,,,,0.0109434,C
,,0.01542508,,,,,,,,,,,,,,,,,,,,0.03258481,C
,,0.01567729,,,,,,,,,,,,,,,,,,,,0.02201574,C
,,0.01025995,,,,,,,,,,,,,,,,,,,,0.0277281,C
,,0.01551964,,,,,,,,,,,,,,,,,,,,0.02201052,C
,,0.01021029,,,,,,,,,,,,,,,,,,,,0.0277281,C
,,0.01546957,,,,,,,,,,,,,,,,,,,,0.0277281,C
,,0.01022648,,,,,,,,,,,,,,,,,,,,0.02721156,C
,,0.01029732,,,,,,,,,,,,,,,,,,,,0.02743205,C
,,0.01025995,,,,,,,,,,,,,,,,,,,,0.01633886,C
,,0.01021029,,,,,,,,,,,,,,,,,,,,0.03781906,C
,,0.01552062,,,,,,,,,,,,,,,,,,,,0.01128632,C
,,0.01022648,,,,,,,,,,,,,,,,,,,,0.0163889,C
,,0.02071422,,,,,,,,,,,,,,,,,,,,0.02272181,C
,,0.02608108,,,,,,,,,,,,,,,,,,,,0.03151823,C
,,0.01544122,,,,,,,,,,,,,,,,,,,,0.01582664,C
,,0.01022578,,,,,,,,,,,,,,,,,,,,0.01055128,C
,,0.01538619,,,,,,,,,,,,,,,,,,,,0.02149497,C
,,0.0155467,,,,,,,,,,,,,,,,,,,,0.02699007,C
,,0.02090083,,,,,,,,,,,,,,,,,,,,0.01012185,C
,,0.02118689,,,,,,,,,,,,,,,,,,,,0.01547743,C
,,0.01549933,,,,,,,,,,,,,,,,,,,,0.02078041,C
,,0.01546957,,,,,,,,,,,,,,,,,,,,0.02626998,C
,,0.01554868,,,,,,,,,,,,,,,,,,,,0.01017631,C
,,0.01560148,,,,,,,,,,,,,,,,,,,,0.01538215,C
,,0.01025995,,,,,,,,,,,,,,,,,,,,0.01531717,C
,,0.01548295,,,,,,,,,,,,,,,,,,,,0.01538606,C
,,0.01540665,,,,,,,,,,,,,,,,,,,,0.01538215,C
,,0.01555498,,,,,,,,,,,,,,,,,,,,0.01538606,C
,,0.01555498,,,,,,,,,,,,,,,,,,,,0.01531717,C
,,0.02072569,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.0157063,,,,,,,,,,,,,,,,,,,,0.01538215,C
,,0.02098159,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.02646034,,,,,,,,,,,,,,,,,,,,0.01538606,C
,,0.01559697,,,,,,,,,,,,,,,,,,,,0.01531717,C
,,0.01554868,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.02084832,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.01554868,,,,,,,,,,,,,,,,,,,,0.01538215,C
,,0.02087888,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.01552083,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.02094619,,,,,,,,,,,,,,,,,,,,0.01538215,C
,,0.02075463,,,,,,,,,,,,,,,,,,,,0.02063126,C
,,0.02598758,,,,,,,,,,,,,,,,,,,,0.01538606,C
,,0.02598705,,,,,,,,,,,,,,,,,,,,0.02071356,C
,,0.02089296,,,,,,,,,,,,,,,,,,,,0.02063126,C
,,0.02098159,,,,,,,,,,,,,,,,,,,,0.02596593,C
,,0.01554868,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.01029732,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.02077218,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.02077218,,,,,,,,,,,,,,,,,,,,0.02063126,C
,,0.02077218,,,,,,,,,,,,,,,,,,,,0.0207461,C
,,0.02084832,,,,,,,,,,,,,,,,,,,,0.02063126,C
,,0.02627429,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.02077218,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.02611689,,,,,,,,,,,,,,,,,,,,0.02063126,C
,,0.02599545,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.03160452,,,,,,,,,,,,,,,,,,,,0.01033093,C
,,0.02608539,,,,,,,,,,,,,,,,,,,,0.0207461,C
,,0.02627429,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.0261024,,,,,,,,,,,,,,,,,,,,0.02084945,C
,,0.02074556,,,,,,,,,,,,,,,,,,,,0.0154215,C
,,0.02091336,,,,,,,,,,,,,,,,,,,,0.02084945,C
,,0.02075463,,,,,,,,,,,,,,,,,,,,0.01538606,C
,,0.02074868,,,,,,,,,,,,,,,,,,,,0.02063126,C
,,0.02074556,,,,,,,,,,,,,,,,,,,,0.02605529,C
,,0.02599545,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.03175503,,,,,,,,,,,,,,,,,,,,0.0259521,C
,,0.0262402,,,,,,,,,,,,,,,,,,,,0.01538215,C
,,0.02074868,,,,,,,,,,,,,,,,,,,,0.02070691,C
,,0.02084237,,,,,,,,,,,,,,,,,,,,0.0259521,C
,,0.02598678,,,,,,,,,,,,,,,,,,,,0.02062734,C
,,0.02075538,,,,,,,,,,,,,,,,,,,,0.02605529,C
,,0.02642029,,,,,,,,,,,,,,,,,,,,0.0259521,C
,,0.01570944,,,,,,,,,,,,,,,,,,,,0.0259521,C
,,0.03734485,,,,,,,,,,,,,,,,,,,,0.0259521,C
,,0.02616255,,,,,,,,,,,,,,,,,,,,0.02595876,C
,,0.03146488,,,,,,,,,,,,,,,,,,,,0.0259521,C
,,0.03173478,,,,,,,,,,,,,,,,,,,,0.02595195,C
,,0.02646159,,,,,,,,,,,,,,,,,,,,0.01538215,C
,,0.02089329,,,,,,,,,,,,,,,,,,,,0.0312834,C
,,0.02637465,,,,,,,,,,,,,,,,,,,,0.02595195,C
,,0.02646159,,,,,,,,,,,,,,,,,,,,0.02595876,C
,,0.02646159,,,,,,,,,,,,,,,,,,,,0.03140981,C
,,0.02637465,,,,,,,,,,,,,,,,,,,,0.03138671,C
,,0.02616963,,,,,,,,,,,,,,,,,,,,0.0314326,C
,,0.02646159,,,,,,,,,,,,,,,,,,,,0.02585431,C
,,0.02637465,,,,,,,,,,,,,,,,,,,,0.02078041,C
,,0.02646159,,,,,,,,,,,,,,,,,,,,0.02602097,C
,,0.02089329,,,,,,,,,,,,,,,,,,,,0.03139178,C
,,0.01553625,,,,,,,,,,,,,,,,,,,,0.01547743,C
,,0.02073407,,,,,,,,,,,,,,,,,,,,0.02589386,C
,,0.01545775,,,,,,,,,,,,,,,,,,,,0.02063069,C
,,0.02061816,,,,,,,,,,,,,,,,,,,,0.0258595,C
,,0.02080923,,,,,,,,,,,,,,,,,,,,0.03167503,C
,,0.02061816,,,,,,,,,,,,,,,,,,,,0.02585144,C
,,0.02080923,,,,,,,,,,,,,,,,,,,,0.02595876,C
,,0.02080923,,,,,,,,,,,,,,,,,,,,0.02064396,C
,,0.02080923,,,,,,,,,,,,,,,,,,,,0.02600631,C
